50252;Trainer Fitness Puppy Junior M+M Fisch Rice 3kg;291.94;335.73;268.58;308.87;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Dospìlé zvíøe
51042;Trainer Fitness Puppy Junior M+M Fish Rice 12,5 kg;957.52;1101.15;880.9200000000001;1013.0600000000001;Nova Foods;NE;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Dospìlé zvíøe
51041;Trainer Fitness Puppy Junior Mini Duck Rice 7,5kg;712.3000000000001;819.15;655.32;753.62;Nova Foods;NE;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Dospìlé zvíøe
51039;Trainer Fitness Puppy Junior Mini Fish Rice 0,8 kg;118.49000000000001;136.26;109.01;125.36;Nova Foods;NE;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Dospìlé zvíøe
51040;Trainer Fitness Puppy Junior Mini Fish Rice 7,5 kg;712.3000000000001;819.15;655.32;753.62;Nova Foods;NE;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Dospìlé zvíøe
48726;Trainer Natural Adult Maxi Beef Rice Ginsen. 12,5kg;723.08;831.54;665.23;765.01;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: velká plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: velká plemena;Dospìlé zvíøe
48725;Trainer Natural Adult Maxi Chicken Rice Aloe 12,5kg;735.64;845.99;676.79;778.3100000000001;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: velká plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: velká plemena;Dospìlé zvíøe
48728;Trainer Natural Adult Maxi Senior 12,5kg;938.66;1079.46;863.57;993.11;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: velká plemena - Starší zvíøe;Krmivo suché;Krmivo ostatní;Psi: velká plemena;Starší zvíøe
48699;Trainer Natural Adult Medium Beef Rice Ginsen. 12,5kg;735.64;845.99;676.79;778.3100000000001;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: støední plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: støední plemena;Dospìlé zvíøe
48698;Trainer Natural Adult Medium Chicken Rice Aloe 12,5kg;723.09;831.5500000000001;665.24;765.03;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: støední plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: støední plemena;Dospìlé zvíøe
48732;Trainer Natural Adult Mini Beef Rice Ginsen.7,5kg;579.38;666.29;533.03;612.98;Nova Foods;ANO;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Dospìlé zvíøe
48733;Trainer Natural Adult Mini Chicken Rice Aloe 7,5kg;579.38;666.29;533.03;612.98;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Dospìlé zvíøe
48724;Trainer Natural Junior Maxi 12,5kg;762.57;876.96;701.5600000000001;806.79;Nova Foods;ANO;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: velká plemena - Mládì n. kojící matka;Krmivo suché;Krmivo ostatní;Psi: velká plemena;Mládì n. kojící matka
48729;Trainer Natural Maxi Light 12,5kg;762.57;876.96;701.5600000000001;806.79;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: velká plemena - Neurèenı vìk;Krmivo suché;Krmivo ostatní;Psi: velká plemena;Neurèenı vìk
48701;Trainer Natural Medium Light 12,5kg;762.57;876.96;701.5600000000001;806.79;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: støední plemena - Neurèenı vìk;Krmivo suché;Krmivo ostatní;Psi: støední plemena;Neurèenı vìk
48700;Trainer Natural Medium Senior 12,5kg;762.57;876.96;701.5600000000001;806.79;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: støední plemena - Starší zvíøe;Krmivo suché;Krmivo ostatní;Psi: støední plemena;Starší zvíøe
48730;Trainer Natural Mini Light 7,5kg;627.0;721.0500000000001;576.84;663.37;Nova Foods;ANO;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Neurèenı vìk;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Neurèenı vìk
48731;Trainer Natural Mini Senior 7,5kg;579.36;666.26;533.01;612.96;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Starší zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Starší zvíøe
48691;Trainer Natural Puppy Junior Medium 12,5kg;762.57;876.96;701.5600000000001;806.79;Nova Foods;NE;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: støední plemena - Mládì n. kojící matka;Krmivo suché;Krmivo ostatní;Psi: støední plemena;Mládì n. kojící matka
48734;Trainer Natural Puppy Junior Mini 7,5kg;627.0;721.0500000000001;576.84;663.37;Nova Foods;NE;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Mládì n. kojící matka;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Mládì n. kojící matka
48723;Trainer Natural Puppy Maxi 12,5kg;762.57;876.96;701.5600000000001;806.79;Nova Foods;NE;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: velká plemena - Mládì n. kojící matka;Krmivo suché;Krmivo ostatní;Psi: velká plemena;Mládì n. kojící matka
49295;Trainer Professionale Daily Maxi 15kg;856.02;984.4200000000001;787.54;905.6700000000001;Nova Foods;ANO;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Dospìlé zvíøe
49296;Trainer Professionale Daily Medium 15kg;750.9300000000001;863.57;690.86;794.49;Nova Foods;NE;NE;15.0;Krmivo suché - Krmivo ostatní - Psi: malá plemena - Dospìlé zvíøe;Krmivo suché;Krmivo ostatní;Psi: malá plemena;Dospìlé zvíøe
53462;Trainer Top Breeder Power Adult Maxi 20kg;991.64;1140.39;912.3100000000001;1049.16;Nova Foods;NE;ANO;15.0;Krmivo suché - Krmivo ostatní - Psi: støední plemena - Starší zvíøe;Krmivo suché;Krmivo ostatní;Psi: støední plemena;Starší zvíøe
53001;Trainer konzerva Fitness Adult MedMax Lamb Rice 400g;55.69;64.04;51.230000000000004;58.910000000000004;Nova Foods;ANO;NE;15.0;Krmivo konzervy - Krmivo s jehnìèí n. hovìzí bílk. - Psi: nerozlišená plemena - Dospìlé zvíøe;Krmivo konzervy;Krmivo s jehnìèí n. hovìzí bílkovinou;Psi: nerozlišená plemena;Dospìlé zvíøe
53000;Trainer konzerva Fitness Adult Mini Lamb Rice 150g;33.18;38.160000000000004;30.53;35.11;Nova Foods;ANO;NE;15.0;Krmivo konzervy - Krmivo s jehnìèí n. hovìzí bílk. - Psi: nerozlišená plemena - Dospìlé zvíøe;Krmivo konzervy;Krmivo s jehnìèí n. hovìzí bílkovinou;Psi: nerozlišená plemena;Dospìlé zvíøe
53219;Trainer konzerva Natural Adult Mini Chicken Aloe 150g;24.27;27.91;22.330000000000002;25.68;Nova Foods;ANO;NE;15.0;Krmivo konzervy - Krmivo s jehnìèí n. hovìzí bílk. - Psi: nerozlišená plemena - Dospìlé zvíøe;Krmivo konzervy;Krmivo s jehnìèí n. hovìzí bílkovinou;Psi: nerozlišená plemena;Dospìlé zvíøe
38914;Tranquil 90tbl;290.25;333.79;267.03000000000003;307.08;Vetrisol LLC;ANO;NE;15.0;Nutrièní doplòky - Vit. a min. doplòky - Více druhù zvíøat - neurèeno;Nutrièní doplòky;Vit. a min. doplòky;Více druhù zvíøat;neurèeno
4851;Transfusní souprava TS-203;16.18;19.580000000000002;14.89;18.2;GAMEDIUM s.r.o.;ANO;NE;21.0;Instrumentarium a pomùcky - Pomùcky pro praxi;Instrumentarium a pomùcky;Pomùcky pro praxi;neurèeno;neurèeno
4862;Traumacel P 2g;114.39;131.55;105.24000000000001;121.03;Zdravotnickı materiál - rùzní vırobci;ANO;NE;15.0;Zdravotnické potøeby a materiál - Obvazovı, krycí a fixaèní materiál;Zdravotnické potøeby a materiál;Obvazovı, krycí a fixaèní materiál;neurèeno;neurèeno
45261;Triomar Kardio cps 76;260.58;299.67;239.73000000000002;275.69;Vitaminové a minerální doplòky;NE;ANO;15.0;Potraviny - Nutrièní doplòky hum.;Potraviny a nutrièní doplòky;Nutrièní doplòky hum.;neurèeno;neurèeno
12983;Trixo lotio 100ml tuba, dezinfekce a hygiena rukou;27.060000000000002;32.74;24.900000000000002;30.13;B. Braun Medical s.r.o.;ANO;NE;21.0;DDD prostøedky;DDD prostøedky;neurèeno;neurèeno;neurèeno
30474;Trixo lotio 500ml lahev, dezinfekce a hygiena rukou;63.86;77.27;58.75;71.09;B. Braun Medical s.r.o.;NE;ANO;21.0;DDD prostøedky;DDD prostøedky;neurèeno;neurèeno;neurèeno
13494;Trixo-lind 100ml crm, dezinfekce a hygiena rukou, tuba;29.68;35.910000000000004;27.310000000000002;33.05;B. Braun Medical s.r.o.;ANO;NE;21.0;DDD prostøedky;DDD prostøedky;neurèeno;neurèeno;neurèeno
23478;Trokar pro ovce a telata s kanylou;442.85;535.85;407.42;492.98;KRUUSE;NE;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
3388;Trokar pro suturu Grymera-Sternera1ks;1312.07;1587.6000000000001;1207.1000000000001;1460.59;KRUUSE;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
1498;Trokar šroubovı (Buff) 135mm 1ks;252.4;305.40000000000003;232.21;280.97;KRUUSE;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16893;Trubice endotracheální 2,0mm Portex;67.32000000000001;81.46000000000001;61.93;74.94;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16894;Trubice endotracheální 3,0mm Portex;67.32000000000001;81.46000000000001;61.93;74.94;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
30277;Trubice endotracheální 4,0mm Portex;67.32000000000001;81.46000000000001;61.93;74.94;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
37936;Trubice endotracheální 5 mm Kruuse;229.29;277.44;210.95000000000002;255.25;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
33839;Trubice endotracheální EQUIVET 100cm, 26/35mm Kruuse;3691.6;4466.84;3396.27;4109.49;KRUUSE;ANO;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
33885;Trubice endotracheální EQUIVET 100cm, 28/39mm Kruuse;3965.03;4797.6900000000005;3647.83;4413.87;KRUUSE;ANO;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
33836;Trubice endotracheální EQUIVET 57cm, 14/19mm Kruuse;2151.78;2603.65;1979.64;2395.36;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
36290;Trubice endotracheální EQUIVET 75cm, 18/24 mm Kruuse;2151.71;2603.57;1979.57;2395.28;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
33837;Trubice endotracheální EQUIVET 90cm, 22/30mm Kruuse;3423.16;4142.02;3149.31;3810.67;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
33838;Trubice endotracheální EQUIVET 90cm, 24/32mm Kruuse;3912.12;4733.67;3599.15;4354.97;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
48222;Trubice endotracheální s balónkem  3 mm;119.7;144.84;110.12;133.25;Dyaset s.r.l.;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
46501;Trubice endotracheální s balónkem  3,5mm;38.86;47.02;35.75;43.26;KARDIO VS s.r.o.;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
46503;Trubice endotracheální s balónkem  4,5mm;38.86;47.02;35.75;43.26;KARDIO VS s.r.o.;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
46502;Trubice endotracheální s balónkem  4mm;38.86;47.02;35.75;43.26;KARDIO VS s.r.o.;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
15505;Trubice endotracheální s balónkem  5,0mm Portex;54.120000000000005;65.49;49.79;60.25;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16135;Trubice endotracheální s balónkem  5,5mm Portex;55.35;66.97;50.92;61.61;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
15504;Trubice endotracheální s balónkem  6,0mm Portex;55.35;66.97;50.92;61.61;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16137;Trubice endotracheální s balónkem  6,5mm Portex;55.35;66.97;50.92;61.61;PORTEX;NE;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16138;Trubice endotracheální s balónkem  7,0mm Portex;55.35;66.97;50.92;61.61;PORTEX;NE;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
29110;Trubice endotracheální s balónkem  7,5mm Portex;55.35;66.97;50.92;61.61;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16139;Trubice endotracheální s balónkem  8,0mm Portex;55.35;66.97;50.92;61.61;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16140;Trubice endotracheální s balónkem  8,5mm Portex;55.35;66.97;50.92;61.61;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16141;Trubice endotracheální s balónkem  9,0mm Portex;55.35;66.97;50.92;61.61;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16142;Trubice endotracheální s balónkem  9,5mm Portex;55.35;66.97;50.92;61.61;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
16143;Trubice endotracheální s balónkem 10,0mm Portex;55.35;66.97;50.92;61.61;PORTEX;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
53134;Trubice endotracheální s balónkem 10,5mm x 48cm Kruuse;582.6800000000001;705.04;536.07;648.64;KRUUSE;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
53135;Trubice endotracheální s balónkem 11mm x 48cm Kruuse;582.6800000000001;705.04;536.07;648.64;KRUUSE;ANO;NE;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
35121;Trubice endotracheální s balónkem 12mm x 48cm Kruuse;3470.9500000000003;4199.85;3193.27;3863.86;KRUUSE;ANO;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
35122;Trubice endotracheální s balónkem 14mm x 48cm Kruuse;3470.9500000000003;4199.85;3193.27;3863.86;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
12615;Trubice nosohltanová EQUIVET 13x2700mm;768.91;930.38;707.4;855.95;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
12616;Trubice nosohltanová EQUIVET 16x2700mm;1072.5;1297.73;986.7;1193.91;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
22933;Trubice nosohltanová EQUIVET 19x3000mm;1051.82;1272.7;967.6700000000001;1170.88;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
12614;Trubice nosohltanová EQUIVET 9x2100mm;708.67;857.49;651.98;788.9;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
35787;Trubice nosohltanová EQUIVET Superior 13x3200mm, S;768.82;930.27;707.3100000000001;855.85;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
33817;Trubice nosohltanová EQUIVET Superior 16x3600mm, M;927.19;1121.9;853.01;1032.14;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
33818;Trubice nosohltanová EQUIVET Superior 19x3600mm, L;1036.69;1254.39;953.75;1154.04;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
33814;Trubice nosohltanová EQUIVET Superior 9x2600mm, høíbì;563.9300000000001;682.36;518.82;627.77;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
9853;Trubice náhradní k Woodovì lampì 1ks;1053.0;1274.13;968.76;1172.2;Medical products;NE;ANO;21.0;Pøístroje - Náhradní díly;Pøístroje;Náhradní díly;neurèeno;neurèeno
8213;Trubice plastová k aludeèní sondì Bovivet 1ks;747.4300000000001;904.39;687.64;832.04;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
33842;Trubice pooperaèní dıchací,silikon EQUIVET 14x400mm,L;2235.56;2705.03;2056.7200000000003;2488.63;KRUUSE;NE;ANO;21.0;Instrumentarium a pomùcky - Chirurgické nástroje - Ostatní nástroje;Instrumentarium a pomùcky;Chirurgické nástroje;Ostatní nástroje;neurèeno
44450;Trávník - nádoba na osázení CATIT Design Senses 1ks;272.13;329.28000000000003;250.36;302.94;Plaèek  s.r.o. - ostatní  doplòky;ANO;NE;21.0;Chovatelské pomùcky - Potøeby pro pìstìní - neurèeno - neurèeno;Chovatelské pomùcky;Potøeby pro pìstìní;neurèeno;neurèeno
18192;Tuk na kopyta 1000ml zelenı;231.06;279.58;212.58;257.22;Ketris s.r.o.;ANO;NE;21.0;Kosmetika ochranná a hojivá - Péèe o tlapky a drápy ap. - Konì - Pasty a emulze;Kosmetika ochranná a hojivá;Péèe o tlapky a drápy ap.;Konì;Pasty a emulze
14488;Tuk na kopyta PEDOCAN 450ml;126.78;153.4;116.64;141.13;Ketris s.r.o.;NE;ANO;21.0;Kosmetika ochranná a hojivá - Péèe o tlapky a drápy ap. - Konì - Pasty a emulze;Kosmetika ochranná a hojivá;Péèe o tlapky a drápy ap.;Konì;Pasty a emulze
25742;Tukan Zimní smìs  500g;17.17;19.75;15.8;18.17;Agrochovex s.r.o.;ANO;NE;15.0;Krmivo suché - Krmivo ostatní - Ptáci - neurèeno;Krmivo suché;Krmivo ostatní;Ptáci;neurèeno
30017;Tums Dobré zaívání 36 pastilek;44.84;51.57;41.25;47.44;Vitaminové a minerální doplòky;NE;ANO;15.0;Potraviny - Nutrièní doplòky hum.;Potraviny a nutrièní doplòky;Nutrièní doplòky hum.;neurèeno;neurèeno
